X;Y;Peso;Tempo
5.934833898847174;4.775261153318517;4.195841014452469;0.0001590251922607422
4.927840051959308;3.7651082270352845;4.165459764275209;0.012734174728393555
4.99024215526876;3.85302890805184;4.1355179810547735;0.02408909797668457
4.99024215526876;3.85302890805184;4.1355179810547735;0.035070180892944336
3.459194074402049;4.60937718317745;4.184861113409859;0.046070098876953125
2.684355139586856;4.662842510476381;4.224500557782603;0.05724620819091797
2.684355139586856;4.662842510476381;4.224500557782603;0.06825423240661621
1.1436610447855315;4.148209276852164;4.3337152029184995;0.07921314239501953
1.1436610447855315;4.148209276852164;4.3337152029184995;0.0903940200805664
1.8845704391449942;4.091353096781354;4.294075758545754;0.10140419006347656
-0.9064879935545918;4.222690369195966;4.302918593104531;0.11246299743652344
-0.4073467160900037;3.351461660551955;4.1034331045204775;0.1236410140991211
-0.5004704223934908;3.0188113274547206;4.223200237402216;0.1346430778503418
-0.5004704223934908;3.0188113274547206;4.223200237402216;0.14566612243652344
2.170261201607417;3.611237464367015;4.0844712223426525;0.15685415267944336
2.170261201607417;3.611237464367015;4.0844712223426525;0.16782903671264648
6.266015715409793;1.6645199197914664;4.20592992792137;0.17877507209777832
6.266015715409793;1.6645199197914664;4.20592992792137;0.18999719619750977
6.926372320732227;3.0648141504561295;4.226192130479582;0.2010331153869629
8.504672539044705;3.014464063331303;4.046962817623711;0.21211814880371094
8.504672539044705;3.014464063331303;4.046962817623711;0.22345399856567383
0.24546842893171572;5.683404664781726;4.183590927179617;0.23444008827209473
-0.1039128420239166;3.8880542551470967;4.173447772240452;0.24541401863098145
-0.1039128420239166;3.8880542551470967;4.173447772240452;0.2567100524902344
1.2804589745033041;2.8758588516336587;4.213929989546672;0.2677280902862549
1.2804589745033041;2.8758588516336587;4.213929989546672;0.27870821952819824
5.600461398025317;3.5294188905203896;4.185703886343333;0.2900350093841553
2.0451582342212333;6.092953358380939;4.174326706154103;0.3010101318359375
2.0451582342212333;6.092953358380939;4.174326706154103;0.3119950294494629
0.8723217429292305;4.172514991934811;4.263706562028553;0.323322057723999
4.628040650888309;1.2235583022780077;4.315144573057266;0.33435511589050293
4.628040650888309;1.2235583022780077;4.315144573057266;0.3453500270843506
1.2103967252003542;1.6477863275220557;4.273801502327483;0.35667920112609863
1.2103967252003542;1.6477863275220557;4.273801502327483;0.3676731586456299
2.2600786020392576;3.7949634812381348;4.274253022944366;0.3786330223083496
5.799385184401018;4.590172419448372;4.255724580893338;0.3899500370025635
5.799385184401018;4.590172419448372;4.255724580893338;0.4009990692138672
4.413967841592466;3.893752466852227;4.2451660663174655;0.41202306747436523
2.387217142562477;2.4164175750782277;4.184409592792975;0.4233670234680176
2.387217142562477;2.4164175750782277;4.184409592792975;0.43437910079956055
0.5925413671049142;5.833858383378086;4.193716001628694;0.4453401565551758
0.5925413671049142;5.833858383378086;4.193716001628694;0.4566230773925781
5.394768975175197;2.43257186489663;4.115683191793328;0.46761512756347656
5.600062844797492;2.4365083722261076;4.1856918326832755;0.4785761833190918
5.600062844797492;2.4365083722261076;4.1856918326832755;0.48992919921875
-0.10287235515815496;6.628324127191007;4.173477906390599;0.5009481906890869
0.6231372477193844;5.3867297933498435;4.16376819157823;0.5119390487670898
0.6231372477193844;5.3867297933498435;4.16376819157823;0.5232970714569092
4.134980600727005;2.19497323427435;4.205081128157866;0.534264087677002
4.134980600727005;2.19497323427435;4.205081128157866;0.5452361106872559
6.12643299992817;2.059731238777964;4.2658195211922685;0.5565600395202637
0.2164668126695517;2.8692527268328263;4.2135025762499065;0.5674951076507568
0.2164668126695517;2.8692527268328263;4.2135025762499065;0.5784671306610107
0.5615606648747615;4.108479701463153;4.223639704359041;0.5897622108459473
3.407996949813324;3.4317505172133806;4.214790842970235;0.6008410453796387
2.475673711999974;3.1277057147792746;4.124532053182135;0.6118571758270264
3.9060490340455942;2.7401117089479;4.135078514097948;0.6232750415802002
3.9060490340455942;2.7401117089479;4.135078514097948;0.6342740058898926
8.72236491406646;2.9220642290379715;4.216921882624038;0.6452569961547852
8.72236491406646;2.9220642290379715;4.216921882624038;0.6565651893615723
0.809715857099107;5.5857504050527;4.32360820895951;0.667525053024292
6.670178593694075;1.3503973657791022;4.186107192319982;0.6785721778869629
6.670178593694075;1.3503973657791022;4.186107192319982;0.6898422241210938
8.810746116518388;1.910296623404136;4.186968045743544;0.7008490562438965
0.9047982710025764;4.801525300676445;4.233770805638148;0.7118220329284668
0.9047982710025764;4.801525300676445;4.233770805638148;0.7231550216674805
2.302463679157185;4.958653088481917;4.2443232933839905;0.7340760231018066
2.302463679157185;4.958653088481917;4.2443232933839905;0.7450411319732666
3.4581820675209087;1.8765466127794355;4.184830979259712;0.7564060688018799
1.8074906784841573;2.8691720858185406;4.3539472713265654;0.7674050331115723
1.8074906784841573;2.8691720858185406;4.3539472713265654;0.7784700393676758
1.2808672128733747;3.961444382038195;4.213942043206731;0.7897951602935791
8.901184464365272;3.084850949237314;4.1570383161831685;0.8007791042327881
8.901184464365272;3.084850949237314;4.1570383161831685;0.811765193939209
3.7457280858521926;5.752004506793519;4.224940024739428;0.8232061862945557
3.7457280858521926;5.752004506793519;4.224940024739428;0.8342111110687256
1.5851583191493575;2.951649912115286;4.253996847216184;0.8452301025390625
5.73511963896641;3.147867030243077;4.125814293072434;0.856680154800415
5.73511963896641;3.147867030243077;4.125814293072434;0.8676371574401855
2.0443384204363895;3.9011832976370115;4.174302598833986;0.8786861896514893
-1.2306990308300527;5.232839147399432;4.2628637890950785;0.8899610042572021
0.13591076484483722;5.292050036637114;4.303358060061356;0.9010021686553955
6.596791012284541;1.8238280108978984;4.216055002370447;0.9119760990142822
6.596791012284541;1.8238280108978984;4.216055002370447;0.9234211444854736
0.24484715317571215;4.043217855144036;4.18357284668953;0.93438720703125
0.24484715317571215;4.043217855144036;4.18357284668953;0.9454381465911865
8.327638201399196;5.076117048894901;4.106870491384697;0.9566881656646729
3.9066615874004924;4.399539502112006;4.1350965945880365;0.9676520824432373
3.9066615874004924;4.399539502112006;4.1350965945880365;0.9786901473999023
3.905028099883509;-0.025633527856427918;4.135048379947802;0.98992919921875
1.176296610874175;1.5780328259747876;4.3037432855479185;1.000974178314209
1.176296610874175;1.5780328259747876;4.3037432855479185;1.0120022296905518
0.8721194289575465;3.6360585920479807;4.263700535198524;1.0233001708984375
2.9282360541961623;3.5651041678195696;4.294497145012491;1.0342659950256348
2.9282360541961623;3.5651041678195696;4.294497145012491;1.045302152633667
2.044543374770342;4.449128186166725;4.174308625664016;1.0565540790557861
2.044543374770342;4.449128186166725;4.174308625664016;1.0675082206726074
3.9072741353986515;6.0589527838198975;4.135114675078125;1.0785260200500488
12.36380145966956;1.598377154763476;4.098418909142511;1.0899641513824463
12.36380145966956;1.598377154763476;4.098418909142511;1.1009252071380615
1.0042112867532609;4.535257786527339;4.143939429146814;1.1119470596313477
1.8461600111974974;4.533978810466145;4.324023568596218;1.1233940124511719
3.4083990203853602;4.517112732181175;4.214802896630293;1.1343340873718262
3.4083990203853602;4.517112732181175;4.214802896630293;1.1453030109405518
2.3878290371193316;4.056283431247394;4.1844276732830625;1.156553030014038
-4.407771841246088;5.054755232398513;4.1418083894930104;1.1675209999084473
-4.407771841246088;5.054755232398513;4.1418083894930104;1.1784751415252686
2.345450775937664;6.138871249459257;4.214393563823615;1.189885139465332
0.8406999698937199;4.617705319654355;4.293654372079017;1.2009551525115967
0.8406999698937199;4.617705319654355;4.293654372079017;1.211961030960083
2.776027954534257;4.850363871200159;4.164616991341735;1.2232940196990967
6.266410442353759;2.7521737983207686;4.205941981581429;1.2342541217803955
6.266410442353759;2.7521737983207686;4.205941981581429;1.2452502250671387
5.405058969340658;2.7442716826597575;4.275523209174608;1.2564940452575684
5.405058969340658;2.7442716826597575;4.275523209174608;1.2675111293792725
2.302061264292348;3.8808411316301346;4.244311239723933;1.2785370349884033
4.805490481339817;3.0516771344671128;4.2253373038860484;1.2898521423339844
4.805490481339817;3.0516771344671128;4.2253373038860484;1.3008050918579102
2.6392862391263066;4.033437435632067;4.2544363141730095;1.3118350505828857
5.866235666738092;3.5995194362490395;4.225770744012845;1.323275089263916
5.866235666738092;3.5995194362490395;4.225770744012845;1.3342781066894531
4.471739306815252;4.5235497304328405;4.21523030992706;1.3452460765838623
2.6384852288309304;1.88292623333664;4.2544122068528925;1.356564998626709
2.6384852288309304;1.88292623333664;4.2544122068528925;1.3675670623779297
2.8234775025107695;6.605741501885028;4.134693288611387;1.3785231113433838
2.8234775025107695;6.605741501885028;4.134693288611387;1.3898110389709473
5.534072155193641;2.3596950298166774;4.215633615903709;1.400785207748413
3.0218423808120463;3.7340022608478947;4.234613578571622;1.4117670059204102
3.0218423808120463;3.7340022608478947;4.234613578571622;1.423112154006958
-0.12946492671747478;3.8006774427612555;4.2033895554608875;1.4341151714324951
7.986297586939401;2.530215483151146;4.226613516946319;1.445085048675537
7.986297586939401;2.530215483151146;4.226613516946319;1.4564921855926514
8.153729589759166;1.5891022524043237;4.166717896845391;1.4674479961395264
3.7445276486091785;2.50372242452422;4.224903863759254;1.4784150123596191
3.070049418789168;4.90822855960154;4.2046838490112455;1.4896540641784668
4.413967841592466;3.893752466852227;4.2451660663174655;1.500690221786499
4.413967841592466;3.893752466852227;4.2451660663174655;1.511672019958496
6.670376310155191;1.896800754313304;4.186113219150012;1.5229730606079102
1.6609011574538215;4.204134162128469;4.194125334435373;1.5339820384979248
1.6609011574538215;4.204134162128469;4.194125334435373;1.5449650287628174
-0.07778190399449159;4.528711244706244;4.143512015850048;1.5562081336975098
3.35852025499824;4.965000860536847;4.244750706680757;1.567214012145996
3.35852025499824;4.965000860536847;4.244750706680757;1.5781450271606445
1.9634256699371804;4.267710660858597;4.234192192104885;1.5894231796264648
1.9634256699371804;4.267710660858597;4.234192192104885;1.6005041599273682
8.069806601511132;3.153070549162834;4.196677760555914;1.6114850044250488
8.069806601511132;3.153070549162834;4.196677760555914;1.6227710247039795
0.21770077628478646;6.126321100698384;4.213538737230081;1.633763074874878
5.733469176491596;5.566977486415411;4.285678417773831;1.644773006439209
2.9288299854074467;5.16292812230482;4.294515225502579;1.6560931205749512
2.9288299854074467;5.16292812230482;4.294515225502579;1.6670641899108887
3.069039394045433;2.1882839929381817;4.2046537148611;1.6780290603637695
3.117930757534836;3.3598554407608106;4.174723985300723;1.6894030570983887
3.117930757534836;3.3598554407608106;4.174723985300723;1.7005062103271484
5.804840540909751;5.465869558452738;4.095896617172116;1.7116141319274902
2.127606710698558;3.523985554618193;4.114413005563088;1.722870111465454
2.127606710698558;3.523985554618193;4.114413005563088;1.733828067779541
2.302262472010497;4.419747875289751;4.244317266553962;1.7448620796203613
1.9237212027536117;4.178912707379368;4.264133975325319;1.7562110424041748
1.9237212027536117;4.178912707379368;4.264133975325319;1.7672240734100342
2.6398869908906732;5.646304843759033;4.254454394663097;1.7781531810760498
2.6398869908906732;5.646304843759033;4.254454394663097;1.789438009262085
5.667405678261176;3.615213165885983;4.155762103122898;1.8004591464996338
4.4713403176952085;3.4382975870683836;4.2152182562670015;1.8114361763000488
4.4713403176952085;3.4382975870683836;4.2152182562670015;1.8228330612182617
4.470741829736582;1.8104077344423217;4.215200175776914;1.8337500095367432
2.38762507285459;3.50966305379216;4.184421646453034;1.8447611331939697
2.38762507285459;3.50966305379216;4.184421646453034;1.8560662269592285
4.1915081987335725;3.366472699550229;4.17515139859749;1.8670392036437988
3.1177273731879183;2.8119634969642107;4.174717958470694;1.8780221939086914
3.1177273731879183;2.8119634969642107;4.174717958470694;1.8893392086029053
7.078187399427279;1.0332856887727146;4.1662844567185955;1.900360107421875
7.078187399427279;1.0332856887727146;4.1662844567185955;1.911330223083496
7.17697863387248;2.602475877070958;4.266252961319065;1.9228520393371582
2.928038076014417;3.0324931931721295;4.294491118182462;1.9337742328643799
2.928038076014417;3.0324931931721295;4.294491118182462;1.9448280334472656
5.329549805555999;3.4579633257349087;4.145637028673821;1.9561831951141357
3.3081502185659417;2.196139413012432;4.274662355751046;1.9671590328216553
3.3081502185659417;2.196139413012432;4.274662355751046;1.9781150817871094
5.799189468541286;4.052710439032893;4.255718554063309;1.9894201755523682
5.7324969678257816;2.898441848691931;4.285648283623685;2.0004851818084717
5.7324969678257816;2.898441848691931;4.285648283623685;2.0114760398864746
1.9632234987859647;3.727515030270048;4.234186165274855;2.0227692127227783
1.9632234987859647;3.727515030270048;4.234186165274855;2.033715009689331
7.659102578086504;0.7455985386790545;4.216470362007154;2.0446979999542236
2.4316401285333313;4.145901225589839;4.154485890062627;2.0561630725860596
2.4316401285333313;4.145901225589839;4.154485890062627;2.0671310424804688
4.52993553073793;4.069343670171264;4.185282499876596;2.078054189682007
4.52993553073793;4.069343670171264;4.185282499876596;2.089383125305176
2.08577492829977;3.989899484251623;4.144360815613551;2.1004230976104736
2.08577492829977;3.989899484251623;4.144360815613551;2.111361026763916
5.799189468541286;4.052710439032893;4.255718554063309;2.1227240562438965
5.799189468541286;4.052710439032893;4.255718554063309;2.1336841583251953
-1.9111214842337034;5.570814842028767;4.212677883806519;2.144726037979126
2.6392862391263066;4.033437435632067;4.2544363141730095;2.1561410427093506
2.6392862391263066;4.033437435632067;4.2544363141730095;2.167105197906494
